,Unnamed: 0,city,state,artist,song,uris,popularity,date,error,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
190,190,Washington,District of Columbia,Hank Snow,There's a Star Spangled Banner Waving Somewhere,spotify:track:3xvqQHp3eV7p7KzZlfACaw,13,1964,,0.367,0.461,4.0,-13.896,1.0,0.0496,0.744,0.0,0.118,0.75,204.926,audio_features,3xvqQHp3eV7p7KzZlfACaw,spotify:track:3xvqQHp3eV7p7KzZlfACaw,https://api.spotify.com/v1/tracks/3xvqQHp3eV7p7KzZlfACaw,https://api.spotify.com/v1/audio-analysis/3xvqQHp3eV7p7KzZlfACaw,157093.0,4.0
191,191,Washington,District of Columbia,Hank Snow,I Ain't Been Anywhere,error,error,error,,,,,,,,,,,,,,,,,,,
192,192,Washington,District of Columbia,Tony Bennett,Spring in Manhattan,spotify:track:2mPPfJumItCFmXzXgXhjn7,7,2013-10-04,,0.297,0.223,10.0,-13.877,1.0,0.0309,0.918,1.9e-05,0.578,0.113,86.137,audio_features,2mPPfJumItCFmXzXgXhjn7,spotify:track:2mPPfJumItCFmXzXgXhjn7,https://api.spotify.com/v1/tracks/2mPPfJumItCFmXzXgXhjn7,https://api.spotify.com/v1/audio-analysis/2mPPfJumItCFmXzXgXhjn7,153533.0,4.0
193,193,Washington,District of Columbia,Burning Spear,Old Marcus Garvey,spotify:track:0vWEFmT888qnCZKUxhs8tH,29,1975-02-12,,0.83,0.472,0.0,-11.522,1.0,0.28,0.157,0.105,0.252,0.698,129.445,audio_features,0vWEFmT888qnCZKUxhs8tH,spotify:track:0vWEFmT888qnCZKUxhs8tH,https://api.spotify.com/v1/tracks/0vWEFmT888qnCZKUxhs8tH,https://api.spotify.com/v1/audio-analysis/0vWEFmT888qnCZKUxhs8tH,243253.0,4.0
194,194,Washington,District of Columbia,Pete Seeger,Last Train to Nuremberg,spotify:track:4xtwLJoqXp7BWmJ712oV2P,20,2013-05-10,,0.404,0.264,10.0,-15.454,0.0,0.0403,0.853,0.0,0.146,0.292,96.723,audio_features,4xtwLJoqXp7BWmJ712oV2P,spotify:track:4xtwLJoqXp7BWmJ712oV2P,https://api.spotify.com/v1/tracks/4xtwLJoqXp7BWmJ712oV2P,https://api.spotify.com/v1/audio-analysis/4xtwLJoqXp7BWmJ712oV2P,162373.0,4.0
195,195,Washington,District of Columbia,Waylon Jennings,Revelation,spotify:track:3wdqiPONOBiPOrmQKp9JVj,20,1972-09-01,,0.525,0.29,7.0,-14.306,1.0,0.0334,0.92,0.246,0.116,0.27,94.565,audio_features,3wdqiPONOBiPOrmQKp9JVj,spotify:track:3wdqiPONOBiPOrmQKp9JVj,https://api.spotify.com/v1/tracks/3wdqiPONOBiPOrmQKp9JVj,https://api.spotify.com/v1/audio-analysis/3wdqiPONOBiPOrmQKp9JVj,194747.0,4.0
196,196,Washington,District of Columbia,Skip James,Washington D.C. Hospital Center Blues,spotify:track:5brvNozAyBy3n8fEDY9f6U,21,1998,,0.568,0.124,7.0,-17.209,0.0,0.0468,0.792,0.0,0.116,0.338,71.942,audio_features,5brvNozAyBy3n8fEDY9f6U,spotify:track:5brvNozAyBy3n8fEDY9f6U,https://api.spotify.com/v1/tracks/5brvNozAyBy3n8fEDY9f6U,https://api.spotify.com/v1/audio-analysis/5brvNozAyBy3n8fEDY9f6U,251000.0,4.0
197,197,Washington,District of Columbia,Johnny Cash,Wreck of the Old '97,spotify:track:764ECFLRTkP5lGj12ZCpjH,29,1957-10-11,,0.776,0.556,3.0,-8.096,0.0,0.0346,0.655,1.16e-05,0.119,0.895,113.562,audio_features,764ECFLRTkP5lGj12ZCpjH,spotify:track:764ECFLRTkP5lGj12ZCpjH,https://api.spotify.com/v1/tracks/764ECFLRTkP5lGj12ZCpjH,https://api.spotify.com/v1/audio-analysis/764ECFLRTkP5lGj12ZCpjH,109522.0,4.0
198,198,Washington,District of Columbia,Simon & Garfunkel,7 O'Clock News/Silent Night,spotify:track:0Va2A1oD5n0ezfvKqPOXaD,34,1966-10-10,,0.284,0.231,8.0,-17.021,1.0,0.0412,0.774,2.21e-05,0.109,0.354,132.107,audio_features,0Va2A1oD5n0ezfvKqPOXaD,spotify:track:0Va2A1oD5n0ezfvKqPOXaD,https://api.spotify.com/v1/tracks/0Va2A1oD5n0ezfvKqPOXaD,https://api.spotify.com/v1/audio-analysis/0Va2A1oD5n0ezfvKqPOXaD,120867.0,5.0
199,199,Washington,District of Columbia,Little Walter,Dead Presidents,spotify:track:7mf2HpYaq0uLSQKbiqILO1,19,1993-06-08,,0.801,0.463,10.0,-10.446,1.0,0.051,0.661,0.0,0.138,0.882,113.842,audio_features,7mf2HpYaq0uLSQKbiqILO1,spotify:track:7mf2HpYaq0uLSQKbiqILO1,https://api.spotify.com/v1/tracks/7mf2HpYaq0uLSQKbiqILO1,https://api.spotify.com/v1/audio-analysis/7mf2HpYaq0uLSQKbiqILO1,172973.0,4.0
200,200,Washington,District of Columbia,David Bowie,Young Americans,spotify:track:7uPmQttafLiJyju14JREY4,59,1975-03-07,,0.614,0.763,4.0,-8.949,0.0,0.133,0.171,0.0,0.119,0.885,84.236,audio_features,7uPmQttafLiJyju14JREY4,spotify:track:7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/tracks/7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/audio-analysis/7uPmQttafLiJyju14JREY4,313707.0,4.0
201,201,Washington,District of Columbia,Tennessee Ernie Ford,The Ballad Of Davy Crockett,spotify:track:2naKswb5eMnt7ZiK5Gbfyz,32,2020-02-14,,0.819,0.362,2.0,-8.453,1.0,0.0552,0.787,0.0,0.15,0.512,126.738,audio_features,2naKswb5eMnt7ZiK5Gbfyz,spotify:track:2naKswb5eMnt7ZiK5Gbfyz,https://api.spotify.com/v1/tracks/2naKswb5eMnt7ZiK5Gbfyz,https://api.spotify.com/v1/audio-analysis/2naKswb5eMnt7ZiK5Gbfyz,178840.0,4.0
202,202,Washington,District of Columbia,Woody Guthrie,Grand Coulee Dam,spotify:track:5gCvgOuAxw8YpHCV9m1xue,17,2012-07-10,,0.743,0.239,7.0,-15.144,1.0,0.0687,0.984,4.51e-05,0.108,0.783,118.696,audio_features,5gCvgOuAxw8YpHCV9m1xue,spotify:track:5gCvgOuAxw8YpHCV9m1xue,https://api.spotify.com/v1/tracks/5gCvgOuAxw8YpHCV9m1xue,https://api.spotify.com/v1/audio-analysis/5gCvgOuAxw8YpHCV9m1xue,133973.0,4.0
203,203,Washington,District of Columbia,Woody Guthrie,Grand Coulee Dam,spotify:track:5gCvgOuAxw8YpHCV9m1xue,17,2012-07-10,,0.743,0.239,7.0,-15.144,1.0,0.0687,0.984,4.51e-05,0.108,0.783,118.696,audio_features,5gCvgOuAxw8YpHCV9m1xue,spotify:track:5gCvgOuAxw8YpHCV9m1xue,https://api.spotify.com/v1/tracks/5gCvgOuAxw8YpHCV9m1xue,https://api.spotify.com/v1/audio-analysis/5gCvgOuAxw8YpHCV9m1xue,133973.0,4.0
204,204,Washington,District of Columbia,Merle Haggard,Harold's Super Service,spotify:track:06aDWZgYCZSQaKQ1e2FtVa,12,2019-01-21,,0.54,0.449,7.0,-12.856,1.0,0.143,0.0332,0.232,0.633,0.726,138.04,audio_features,06aDWZgYCZSQaKQ1e2FtVa,spotify:track:06aDWZgYCZSQaKQ1e2FtVa,https://api.spotify.com/v1/tracks/06aDWZgYCZSQaKQ1e2FtVa,https://api.spotify.com/v1/audio-analysis/06aDWZgYCZSQaKQ1e2FtVa,115053.0,4.0
205,205,Washington,District of Columbia,Paul Simon,American Tune [Unfinished Demo; Previously Unreleased Track; Bonus Track; Demo Version],error,error,error,,,,,,,,,,,,,,,,,,,
206,206,Washington,District of Columbia,A Tribe Called Quest,The Space Program,spotify:track:203xmWRHAyqwW6AkGkhhVM,51,2016-11-11,,0.612,0.705,1.0,-5.898,1.0,0.352,0.427,0.0,0.658,0.533,101.876,audio_features,203xmWRHAyqwW6AkGkhhVM,spotify:track:203xmWRHAyqwW6AkGkhhVM,https://api.spotify.com/v1/tracks/203xmWRHAyqwW6AkGkhhVM,https://api.spotify.com/v1/audio-analysis/203xmWRHAyqwW6AkGkhhVM,341040.0,4.0
207,207,Washington,District of Columbia,Otis Redding,The Hucklebuck,error,error,error,,,,,,,,,,,,,,,,,,,
208,208,Washington,District of Columbia,David Bowie,Young Americans,spotify:track:7uPmQttafLiJyju14JREY4,59,1975-03-07,,0.614,0.763,4.0,-8.949,0.0,0.133,0.171,0.0,0.119,0.885,84.236,audio_features,7uPmQttafLiJyju14JREY4,spotify:track:7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/tracks/7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/audio-analysis/7uPmQttafLiJyju14JREY4,313707.0,4.0
209,209,Washington,District of Columbia,Joan Baez,Diamonds And Rust,spotify:track:4O0sGJdqpHMaWz7KoVd7tb,60,1975-04-01,,0.506,0.343,5.0,-12.153,0.0,0.03,0.243,0.0,0.141,0.265,130.052,audio_features,4O0sGJdqpHMaWz7KoVd7tb,spotify:track:4O0sGJdqpHMaWz7KoVd7tb,https://api.spotify.com/v1/tracks/4O0sGJdqpHMaWz7KoVd7tb,https://api.spotify.com/v1/audio-analysis/4O0sGJdqpHMaWz7KoVd7tb,286107.0,4.0
210,210,Washington,District of Columbia,Merle Haggard,Here Comes the Freedom Train,spotify:track:3D99LKouC9Mmslp83VoORT,8,2007-01-01,,0.704,0.654,8.0,-12.144,1.0,0.076,0.57,0.0,0.201,0.62,120.512,audio_features,3D99LKouC9Mmslp83VoORT,spotify:track:3D99LKouC9Mmslp83VoORT,https://api.spotify.com/v1/tracks/3D99LKouC9Mmslp83VoORT,https://api.spotify.com/v1/audio-analysis/3D99LKouC9Mmslp83VoORT,222520.0,4.0
211,211,Washington,District of Columbia,Kurtis Blow,If I Ruled the World,spotify:track:3GheKYtjDLMWwiNhLptm8l,31,2003-01-01,,0.809,0.846,10.0,-10.51,0.0,0.158,0.0445,4.67e-06,0.357,0.822,96.845,audio_features,3GheKYtjDLMWwiNhLptm8l,spotify:track:3GheKYtjDLMWwiNhLptm8l,https://api.spotify.com/v1/tracks/3GheKYtjDLMWwiNhLptm8l,https://api.spotify.com/v1/audio-analysis/3GheKYtjDLMWwiNhLptm8l,428253.0,4.0
212,212,Washington,District of Columbia,Johnny Cash,Wreck of the Old 97,spotify:track:764ECFLRTkP5lGj12ZCpjH,29,1957-10-11,,0.776,0.556,3.0,-8.096,0.0,0.0346,0.655,1.16e-05,0.119,0.895,113.562,audio_features,764ECFLRTkP5lGj12ZCpjH,spotify:track:764ECFLRTkP5lGj12ZCpjH,https://api.spotify.com/v1/tracks/764ECFLRTkP5lGj12ZCpjH,https://api.spotify.com/v1/audio-analysis/764ECFLRTkP5lGj12ZCpjH,109522.0,4.0
213,213,Washington,District of Columbia,Woody Guthrie,Grand Coulee Dam,spotify:track:5gCvgOuAxw8YpHCV9m1xue,17,2012-07-10,,0.743,0.239,7.0,-15.144,1.0,0.0687,0.984,4.51e-05,0.108,0.783,118.696,audio_features,5gCvgOuAxw8YpHCV9m1xue,spotify:track:5gCvgOuAxw8YpHCV9m1xue,https://api.spotify.com/v1/tracks/5gCvgOuAxw8YpHCV9m1xue,https://api.spotify.com/v1/audio-analysis/5gCvgOuAxw8YpHCV9m1xue,133973.0,4.0
214,214,Washington,District of Columbia,Willie Dixon,Dead Presidents,spotify:track:2k5OFh79RTyRs4daSyksF2,2,2019-03-11,,0.803,0.496,10.0,-9.701,1.0,0.0487,0.75,0.0,0.19,0.899,113.871,audio_features,2k5OFh79RTyRs4daSyksF2,spotify:track:2k5OFh79RTyRs4daSyksF2,https://api.spotify.com/v1/tracks/2k5OFh79RTyRs4daSyksF2,https://api.spotify.com/v1/audio-analysis/2k5OFh79RTyRs4daSyksF2,171533.0,4.0
215,215,Washington,District of Columbia,Marvin Gaye,You're the Man,spotify:track:5ca5Np4RYoWkqJtSLc1uKA,41,2019-03-29,,0.646,0.717,10.0,-9.977,0.0,0.0683,0.813,0.0113,0.117,0.955,92.325,audio_features,5ca5Np4RYoWkqJtSLc1uKA,spotify:track:5ca5Np4RYoWkqJtSLc1uKA,https://api.spotify.com/v1/tracks/5ca5Np4RYoWkqJtSLc1uKA,https://api.spotify.com/v1/audio-analysis/5ca5Np4RYoWkqJtSLc1uKA,346055.0,4.0
216,216,Washington,District of Columbia,Marvin Gaye,You're The Man,spotify:track:5ca5Np4RYoWkqJtSLc1uKA,41,2019-03-29,,0.646,0.717,10.0,-9.977,0.0,0.0683,0.813,0.0113,0.117,0.955,92.325,audio_features,5ca5Np4RYoWkqJtSLc1uKA,spotify:track:5ca5Np4RYoWkqJtSLc1uKA,https://api.spotify.com/v1/tracks/5ca5Np4RYoWkqJtSLc1uKA,https://api.spotify.com/v1/audio-analysis/5ca5Np4RYoWkqJtSLc1uKA,346055.0,4.0
217,217,Washington,District of Columbia,Marvin Gaye,You're The Man [Alternate Version 2],error,error,error,,,,,,,,,,,,,,,,,,,
218,218,Washington,District of Columbia,Tennessee Ernie Ford,The Ballad Of Davy Crockett,spotify:track:2naKswb5eMnt7ZiK5Gbfyz,32,2020-02-14,,0.819,0.362,2.0,-8.453,1.0,0.0552,0.787,0.0,0.15,0.512,126.738,audio_features,2naKswb5eMnt7ZiK5Gbfyz,spotify:track:2naKswb5eMnt7ZiK5Gbfyz,https://api.spotify.com/v1/tracks/2naKswb5eMnt7ZiK5Gbfyz,https://api.spotify.com/v1/audio-analysis/2naKswb5eMnt7ZiK5Gbfyz,178840.0,4.0
219,219,Washington,District of Columbia,Pete Seeger,What Did You Learn in School Today?,spotify:track:0yku64vAg58YFYcCXxzvIg,32,1996-09-03,,0.718,0.389,11.0,-13.501,1.0,0.0613,0.934,2.02e-05,0.143,0.901,122.439,audio_features,0yku64vAg58YFYcCXxzvIg,spotify:track:0yku64vAg58YFYcCXxzvIg,https://api.spotify.com/v1/tracks/0yku64vAg58YFYcCXxzvIg,https://api.spotify.com/v1/audio-analysis/0yku64vAg58YFYcCXxzvIg,101200.0,4.0
220,220,Washington,District of Columbia,Graeme Allwright,What Did You Learn in School Today?,error,error,error,,,,,,,,,,,,,,,,,,,
221,221,Washington,District of Columbia,David Bowie,Young Americans,spotify:track:7uPmQttafLiJyju14JREY4,59,1975-03-07,,0.614,0.763,4.0,-8.949,0.0,0.133,0.171,0.0,0.119,0.885,84.236,audio_features,7uPmQttafLiJyju14JREY4,spotify:track:7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/tracks/7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/audio-analysis/7uPmQttafLiJyju14JREY4,313707.0,4.0
222,222,Washington,District of Columbia,Johnny Cash,Ragged Old Flag,spotify:track:3lUizfXlBYvhDTYXk2X96w,55,1974-04-05,,0.464,0.277,2.0,-11.308,1.0,0.347,0.862,4.24e-06,0.916,0.398,77.599,audio_features,3lUizfXlBYvhDTYXk2X96w,spotify:track:3lUizfXlBYvhDTYXk2X96w,https://api.spotify.com/v1/tracks/3lUizfXlBYvhDTYXk2X96w,https://api.spotify.com/v1/audio-analysis/3lUizfXlBYvhDTYXk2X96w,186933.0,3.0
223,223,Washington,District of Columbia,Bob Dylan,The Grand Coulee Dam,spotify:track:0SeYvHVgDeoGC4xjO5Xj0L,6,1972,,0.688,0.575,9.0,-10.659,1.0,0.0562,0.883,6.78e-05,0.882,0.837,103.996,audio_features,0SeYvHVgDeoGC4xjO5Xj0L,spotify:track:0SeYvHVgDeoGC4xjO5Xj0L,https://api.spotify.com/v1/tracks/0SeYvHVgDeoGC4xjO5Xj0L,https://api.spotify.com/v1/audio-analysis/0SeYvHVgDeoGC4xjO5Xj0L,186238.0,4.0
224,224,Washington,District of Columbia,John Mellencamp,Down and Out in Paradise,spotify:track:2k5LE1HaUasIFvuWYhEDKq,26,1987,,0.734,0.958,11.0,-3.197,0.0,0.0556,0.037,1.24e-05,0.242,0.906,135.175,audio_features,2k5LE1HaUasIFvuWYhEDKq,spotify:track:2k5LE1HaUasIFvuWYhEDKq,https://api.spotify.com/v1/tracks/2k5LE1HaUasIFvuWYhEDKq,https://api.spotify.com/v1/audio-analysis/2k5LE1HaUasIFvuWYhEDKq,217467.0,4.0
225,225,Washington,District of Columbia,The Cure,Young Americans,spotify:track:4wcE4uUSpq64nSdGbVRExi,16,2005-02-08,,0.697,0.931,10.0,-6.552,0.0,0.0522,0.124,1.23e-05,0.265,0.944,88.035,audio_features,4wcE4uUSpq64nSdGbVRExi,spotify:track:4wcE4uUSpq64nSdGbVRExi,https://api.spotify.com/v1/tracks/4wcE4uUSpq64nSdGbVRExi,https://api.spotify.com/v1/audio-analysis/4wcE4uUSpq64nSdGbVRExi,383093.0,4.0
226,226,Washington,District of Columbia,Lou Reed,Halloween Parade,spotify:track:5Hb0p1Ti6nkeA3SSKfbvM2,37,1989-01-10,,0.396,0.321,0.0,-18.763,1.0,0.0507,0.438,0.0636,0.352,0.711,168.253,audio_features,5Hb0p1Ti6nkeA3SSKfbvM2,spotify:track:5Hb0p1Ti6nkeA3SSKfbvM2,https://api.spotify.com/v1/tracks/5Hb0p1Ti6nkeA3SSKfbvM2,https://api.spotify.com/v1/audio-analysis/5Hb0p1Ti6nkeA3SSKfbvM2,213333.0,4.0
227,227,Washington,District of Columbia,Paul Simon,The Coast,spotify:track:3rbhipSZ0E0mUfyZjiRjXJ,43,1990-10-16,,0.667,0.535,0.0,-14.987,0.0,0.0457,0.864,0.0607,0.199,0.798,116.273,audio_features,3rbhipSZ0E0mUfyZjiRjXJ,spotify:track:3rbhipSZ0E0mUfyZjiRjXJ,https://api.spotify.com/v1/tracks/3rbhipSZ0E0mUfyZjiRjXJ,https://api.spotify.com/v1/audio-analysis/3rbhipSZ0E0mUfyZjiRjXJ,304827.0,4.0
228,228,Washington,District of Columbia,Paul Simon,Born at the Right Time,spotify:track:09f7w8W30zPHY5e48omn4K,40,1990-10-16,,0.602,0.25,5.0,-15.748,1.0,0.0319,0.865,2.8e-05,0.0878,0.617,110.879,audio_features,09f7w8W30zPHY5e48omn4K,spotify:track:09f7w8W30zPHY5e48omn4K,https://api.spotify.com/v1/tracks/09f7w8W30zPHY5e48omn4K,https://api.spotify.com/v1/audio-analysis/09f7w8W30zPHY5e48omn4K,230227.0,4.0
229,229,Washington,District of Columbia,Frank Sinatra,I Wouldn't Trade Christmas,spotify:track:6oLfnEF4sqpPHGHDhe8YWK,20,2017-10-06,,0.382,0.407,10.0,-11.102,1.0,0.0331,0.634,0.0,0.228,0.816,179.815,audio_features,6oLfnEF4sqpPHGHDhe8YWK,spotify:track:6oLfnEF4sqpPHGHDhe8YWK,https://api.spotify.com/v1/tracks/6oLfnEF4sqpPHGHDhe8YWK,https://api.spotify.com/v1/audio-analysis/6oLfnEF4sqpPHGHDhe8YWK,172560.0,3.0
230,230,Washington,District of Columbia,Bob Dylan,Ballad of Donald White,spotify:track:69FSKXQSXfJJpX7Zq7xKBu,11,1972-01-01,,0.519,0.13,2.0,-24.306,1.0,0.0603,0.949,0.00703,0.12,0.614,87.841,audio_features,69FSKXQSXfJJpX7Zq7xKBu,spotify:track:69FSKXQSXfJJpX7Zq7xKBu,https://api.spotify.com/v1/tracks/69FSKXQSXfJJpX7Zq7xKBu,https://api.spotify.com/v1/audio-analysis/69FSKXQSXfJJpX7Zq7xKBu,272373.0,4.0
231,231,Washington,District of Columbia,Frank Sinatra,"You're a Lucky Fellow, Mr. Smith",spotify:track:1uFoG4fiGPZVXpSVWfcLji,10,1964-04,,0.598,0.59,0.0,-10.176,1.0,0.0653,0.782,0.0,0.36,0.708,119.76,audio_features,1uFoG4fiGPZVXpSVWfcLji,spotify:track:1uFoG4fiGPZVXpSVWfcLji,https://api.spotify.com/v1/tracks/1uFoG4fiGPZVXpSVWfcLji,https://api.spotify.com/v1/audio-analysis/1uFoG4fiGPZVXpSVWfcLji,226293.0,4.0
232,232,Washington,District of Columbia,Johnny Cash,Take Me Home,spotify:track:0O4ySseh65tv4xSMuq4qDZ,13,1966-05-01,,0.688,0.412,2.0,-12.51,1.0,0.0432,0.66,0.00011,0.0707,0.704,142.739,audio_features,0O4ySseh65tv4xSMuq4qDZ,spotify:track:0O4ySseh65tv4xSMuq4qDZ,https://api.spotify.com/v1/tracks/0O4ySseh65tv4xSMuq4qDZ,https://api.spotify.com/v1/audio-analysis/0O4ySseh65tv4xSMuq4qDZ,157507.0,4.0
233,233,Washington,District of Columbia,Bob Dylan,Roving Gambler,error,error,error,,,,,,,,,,,,,,,,,,,
234,234,Washington,District of Columbia,The Muppets,"Lydia, the Tattooed Lady",spotify:track:6tRGHwAhByiApU7OoCRO89,0,2011-11-01,,0.633,0.262,0.0,-15.382,1.0,0.0266,0.795,0.959,0.0604,0.922,96.019,audio_features,6tRGHwAhByiApU7OoCRO89,spotify:track:6tRGHwAhByiApU7OoCRO89,https://api.spotify.com/v1/tracks/6tRGHwAhByiApU7OoCRO89,https://api.spotify.com/v1/audio-analysis/6tRGHwAhByiApU7OoCRO89,209009.0,3.0
235,235,Washington,District of Columbia,Marty Robbins,The Roving Gambler,error,error,error,,,,,,,,,,,,,,,,,,,
236,236,Washington,District of Columbia,David Bowie,Under the God [Tin Machine],error,error,error,,,,,,,,,,,,,,,,,,,
237,237,Washington,District of Columbia,Pete Seeger,This Old Man,spotify:track:5wiuJpp9q2HBxE2IIEZM2o,5,2000-01-25,,0.694,0.0585,2.0,-15.883,1.0,0.101,0.969,0.0,0.102,0.705,138.112,audio_features,5wiuJpp9q2HBxE2IIEZM2o,spotify:track:5wiuJpp9q2HBxE2IIEZM2o,https://api.spotify.com/v1/tracks/5wiuJpp9q2HBxE2IIEZM2o,https://api.spotify.com/v1/audio-analysis/5wiuJpp9q2HBxE2IIEZM2o,158133.0,4.0
238,238,Washington,District of Columbia,Johnny Cash,The Whirl and The Suck,spotify:track:7724bTdkYtVD7m6MYFUljC,11,1967-08-01,,0.508,0.433,9.0,-11.537,1.0,0.0572,0.132,2.24e-05,0.46,0.591,107.101,audio_features,7724bTdkYtVD7m6MYFUljC,spotify:track:7724bTdkYtVD7m6MYFUljC,https://api.spotify.com/v1/tracks/7724bTdkYtVD7m6MYFUljC,https://api.spotify.com/v1/audio-analysis/7724bTdkYtVD7m6MYFUljC,185840.0,3.0
239,239,Washington,District of Columbia,Charley Pride,Take Me Home,spotify:track:0HKC0igHBTciaaIqlzaq7h,7,1967-06-01,,0.525,0.35,7.0,-13.405,1.0,0.0294,0.7,0.0,0.355,0.758,76.91,audio_features,0HKC0igHBTciaaIqlzaq7h,spotify:track:0HKC0igHBTciaaIqlzaq7h,https://api.spotify.com/v1/tracks/0HKC0igHBTciaaIqlzaq7h,https://api.spotify.com/v1/audio-analysis/0HKC0igHBTciaaIqlzaq7h,146613.0,4.0
240,240,Washington,District of Columbia,Jackson Browne,Lawyers In Love,spotify:track:26lCNg8WekUoDbLhEbUyXZ,41,1983-07-26,,0.522,0.74,9.0,-6.496,1.0,0.0284,0.0286,0.00126,0.145,0.639,139.031,audio_features,26lCNg8WekUoDbLhEbUyXZ,spotify:track:26lCNg8WekUoDbLhEbUyXZ,https://api.spotify.com/v1/tracks/26lCNg8WekUoDbLhEbUyXZ,https://api.spotify.com/v1/audio-analysis/26lCNg8WekUoDbLhEbUyXZ,259747.0,4.0
241,241,Washington,District of Columbia,Dave Dudley,Vietnam Blues,error,error,error,,,,,,,,,,,,,,,,,,,
242,242,Washington,District of Columbia,Bob Seger & the Silver Bullet Band,Manhattan,spotify:track:378Y2HYWUxcht7Vkt9yoY1,20,2003-11-04,,0.628,0.793,4.0,-6.562,1.0,0.0287,0.000576,0.0135,0.316,0.695,113.037,audio_features,378Y2HYWUxcht7Vkt9yoY1,spotify:track:378Y2HYWUxcht7Vkt9yoY1,https://api.spotify.com/v1/tracks/378Y2HYWUxcht7Vkt9yoY1,https://api.spotify.com/v1/audio-analysis/378Y2HYWUxcht7Vkt9yoY1,322907.0,4.0
243,243,Washington,District of Columbia,Paul Simon,Trailways Bus,spotify:track:6FBhCmFvIfGTHogTLAvtld,20,1997-11-18,,0.599,0.427,9.0,-11.943,1.0,0.0365,0.554,0.000126,0.0883,0.325,94.368,audio_features,6FBhCmFvIfGTHogTLAvtld,spotify:track:6FBhCmFvIfGTHogTLAvtld,https://api.spotify.com/v1/tracks/6FBhCmFvIfGTHogTLAvtld,https://api.spotify.com/v1/audio-analysis/6FBhCmFvIfGTHogTLAvtld,315720.0,4.0
244,244,Washington,District of Columbia,Bob Dylan,Hard Times in New York Town [Live],error,error,error,,,,,,,,,,,,,,,,,,,
245,245,Washington,District of Columbia,Bing Crosby,Abraham,spotify:track:2VbWExBjCyfJGPFJaoyY3o,12,1942-01-01,,0.493,0.227,5.0,-12.053,0.0,0.0592,0.708,0.535,0.632,0.739,168.439,audio_features,2VbWExBjCyfJGPFJaoyY3o,spotify:track:2VbWExBjCyfJGPFJaoyY3o,https://api.spotify.com/v1/tracks/2VbWExBjCyfJGPFJaoyY3o,https://api.spotify.com/v1/audio-analysis/2VbWExBjCyfJGPFJaoyY3o,165000.0,4.0
246,246,Washington,District of Columbia,Johnny Cash,Wreck of the Old 97 [Live],spotify:track:3p7OmxLI7uasPg2WP0eqoN,26,1969-06-04,,0.37,0.861,10.0,-9.768,1.0,0.167,0.655,0.000169,0.968,0.801,134.892,audio_features,3p7OmxLI7uasPg2WP0eqoN,spotify:track:3p7OmxLI7uasPg2WP0eqoN,https://api.spotify.com/v1/tracks/3p7OmxLI7uasPg2WP0eqoN,https://api.spotify.com/v1/audio-analysis/3p7OmxLI7uasPg2WP0eqoN,203880.0,4.0
247,247,Washington,District of Columbia,Johnny Cash,The Wreck of the Old 97',spotify:track:764ECFLRTkP5lGj12ZCpjH,29,1957-10-11,,0.776,0.556,3.0,-8.096,0.0,0.0346,0.655,1.16e-05,0.119,0.895,113.562,audio_features,764ECFLRTkP5lGj12ZCpjH,spotify:track:764ECFLRTkP5lGj12ZCpjH,https://api.spotify.com/v1/tracks/764ECFLRTkP5lGj12ZCpjH,https://api.spotify.com/v1/audio-analysis/764ECFLRTkP5lGj12ZCpjH,109522.0,4.0
248,248,Washington,District of Columbia,David Bowie,Young Americans [Single Version; 2002 Digital Remaster],error,error,error,,,,,,,,,,,,,,,,,,,
249,249,Washington,District of Columbia,2Pac,Loyal to the Game,spotify:track:3iNzFuZPs4va5EUrpAFiYt,60,2004-01-01,,0.908,0.573,1.0,-4.807,1.0,0.0871,0.116,0.000547,0.0926,0.723,98.137,audio_features,3iNzFuZPs4va5EUrpAFiYt,spotify:track:3iNzFuZPs4va5EUrpAFiYt,https://api.spotify.com/v1/tracks/3iNzFuZPs4va5EUrpAFiYt,https://api.spotify.com/v1/audio-analysis/3iNzFuZPs4va5EUrpAFiYt,203520.0,4.0
250,250,Washington,District of Columbia,The Everly Brothers,"When It's Night-Time in Italy, It's Wednesday Over Here",spotify:track:0uz2D2I5REk0Zqf5ZFWsE8,5,1962,,0.651,0.86,7.0,-9.918,1.0,0.0323,0.271,0.0,0.059,0.965,112.286,audio_features,0uz2D2I5REk0Zqf5ZFWsE8,spotify:track:0uz2D2I5REk0Zqf5ZFWsE8,https://api.spotify.com/v1/tracks/0uz2D2I5REk0Zqf5ZFWsE8,https://api.spotify.com/v1/audio-analysis/0uz2D2I5REk0Zqf5ZFWsE8,122907.0,4.0
