,state,city,song,artist
913, California,Los Angeles,Hollywood Blues,  Thijs Van Leer
914, California,Los Angeles,Hollywood Blues,  Woody Herman & His Orchestra
915, California,Los Angeles,Hollywood Boogie,  Pete Johnson
916, California,Los Angeles,Hollywood Boogie,  Soundie
917, California,Los Angeles,Hollywood Blvd.,  Neil Merryweather
918, California,Los Angeles,Hollywood Blvd.,  Sky Sunlight Saxon/Fire Wall
919, California,Los Angeles,Hollywood Boulevard,  American Noise
920, California,Los Angeles,Hollywood Boulevard,  Big Audio Dynamite
921, California,Los Angeles,Hollywood Boulevard,  Gino Cunico
922, California,Los Angeles,Hollywood Boulevard,  L.A. Dream Team Featuring Michael Winslow
923, California,Los Angeles,Hollywood Boulevard,"  Ray Parker, Jr."
924, California,Los Angeles,Hollywood Boulevard,  Tina Arena
925, California,Los Angeles,Hollywood Boulevard,  Two of Us (Band)
926, California,Los Angeles,Hollywood Bound,  Freddie Simmons Quintette
927, California,Los Angeles,Hollywood Bound,  Nick Mozingo
928, California,Los Angeles,Hollywood Bowl,  Band of Skulls
929, California,Los Angeles,Hollywood Bowl,  Paradox
930, California,Los Angeles,Hollywood Bowl,  Tony Pastor (bandleader)
931, California,Los Angeles,Hollywood Boy,  Bungie Chords
932, California,Los Angeles,The Hollywood Brats,  Rococo
933, California,Los Angeles,Hollywood Bump,  Redwing
934, California,Los Angeles,"Hollywood, California", (from the musical 'The Act')
935, California,Los Angeles,Hollywood Calypso,  Josephine Premice
936, California,Los Angeles,Hollywood Cantata,  Grateful Dead
937, California,Los Angeles,Hollywood Canteen, from Hollywood Canteen (film)
938, California,Los Angeles,Hollywood Cat,  Trig Richards
939, California,Los Angeles,Hollywood Cats,  Ray Campi
940, California,Los Angeles,Hollywood ChaCha,  Ava Von Hollywood
941, California,Los Angeles,Hollywood Circles,  Brooklyn Dreams
942, California,Los Angeles,Hollywood City,  Carl Perkins
943, California,Los Angeles,Hollywood City,  Claude Morgan (member of Bimbo Jet)
944, California,Los Angeles,Hollywood City,  Midnight Gang
945, California,Los Angeles,Hollywood City,  Zinc
946, California,Los Angeles,Hollywood Clothes,  Don Bowman
947, California,Los Angeles,Hollywood Cowboy,  Milt HultBerg
948, California,Los Angeles,Hollywood Cowboys,  Tiny Tim
949, California,Los Angeles,Hollywood Dance,  B*tch
950, California,Los Angeles,Hollywood Dancers,  Sundance
951, California,Los Angeles,Hollywood Darling,  H.P. Riot
952, California,Los Angeles,Hollywood Daydream,  La Machine De Rêve (featuring Donna De Lory)
953, California,Los Angeles,Hollywood (Disco Star),  Sweet Dreams
954, California,Los Angeles,Hollywood Distractions,"  Phantom, Rocker & Slick"
955, California,Los Angeles,Hollywood Divorce,  Outkast with Snoop Dogg & Lil Wayne
956, California,Los Angeles,Hollywood (Down On Your Luck),  Thin Lizzy
957, California,Los Angeles,Hollywood (Dragnet),  Fabulous Poodles
958, California,Los Angeles,Hollywood Dream,  H2O
959, California,Los Angeles,Hollywood Dream,  James Gang
960, California,Los Angeles,Hollywood Dream,  Je Frenchie
961, California,Los Angeles,Hollywood Dream,  Spirit
962, California,Los Angeles,Hollywood Dream,  Thunderclap Newman
963, California,Los Angeles,Hollywood Dream Trip,  Syrinx
964, California,Los Angeles,Hollywood Dreaming,  Father's Children
965, California,Los Angeles,Hollywood Dreams,  Excalibur
966, California,Los Angeles,Hollywood Dreams,  Giorgio Moroder
967, California,Los Angeles,Hollywood Dreams,  John Stewart
968, California,Los Angeles,Hollywood Dreams,  Jon Bon Jovi
969, California,Los Angeles,Hollywood Dreams,  Partners In Crime
970, California,Los Angeles,Hollywood Drive,  Red Callender
971, California,Los Angeles,Hollywood Ellegies,  Bill Pritchard
972, California,Los Angeles,Hollywood En Plywood,  Aut'Chose
973, California,Los Angeles,Hollywood Ending,  Abi Tucker
974, California,Los Angeles,Hollywood Ending, 	The Fabulous Farquahr
975, California,Los Angeles,Hollywood Ending,  Good Rats
976, California,Los Angeles,Hollywood Ending,  Right Said Fred
977, California,Los Angeles,Hollywood Ending,  SleaterKinney
978, California,Los Angeles,Hollywood Faces,  Joe Hinton & Big Dee Ervin
979, California,Los Angeles,Hollywood Fade,  Dave Tofani
980, California,Los Angeles,Hollywood Flanger,  Space Art
981, California,Los Angeles,Hollywood Flashback,  Amanda Lear
982, California,Los Angeles,Hollywood Forever,  Jean Claudric
983, California,Los Angeles,Hollywood Forever,  L.A. Guns
984, California,Los Angeles,Hollywood Forever Cemetery Sings,  Father John Misty
985, California,Los Angeles,Hollywood...Forty Years Ago,  Paradise Birds
986, California,Los Angeles,Hollywood Freaks,  Beck
987, California,Los Angeles,Hollywood Freeway,  Dennis Weaver
988, California,Los Angeles,Hollywood Fun,  Dick Hyman
989, California,Los Angeles,Hollywood Gem,  Long Fin Killie
990, California,Los Angeles,Hollywood Girl,  Blind Date
991, California,Los Angeles,Hollywood Girl, By Drake Bell
992, California,Los Angeles,Hollywood Girl,  Jeffrey Steele
993, California,Los Angeles,Hollywood Girls,  Barnfather
994, California,Los Angeles,Hollywood Girls,  Swanee
995, California,Los Angeles,Hollywood Hallucination,  Michael Quatro
996, California,Los Angeles,Hollywood Hat,  Tommy Dorsey
997, California,Los Angeles,Hollywood Hates You,  All The Madmen
998, California,Los Angeles,Hollywood Heart,  Keats
999, California,Los Angeles,Hollywood Heartache,  The Bellamy Brothers
1000, California,Los Angeles,Hollywood Heartbeat,  Carmine Appice
1001, California,Los Angeles,Hollywood Heaven,  Jeremy Dormouse
1002, California,Los Angeles,Hollywood Heavy,  Neil Merryweather
1003, California,Los Angeles,Hollywood Heckle and Jive,  England Dan and John Ford Coley
1004, California,Los Angeles,Hollywood Hell Driver,  Chosen People Band
1005, California,Los Angeles,Hollywood Hero,  Sham 69
1006, California,Los Angeles,Hollywood Heroes,  Hunter Cain
1007, California,Los Angeles,Hollywood Heroes,  Ian Page
1008, California,Los Angeles,Hollywood Heroes,  John Schneider
1009, California,Los Angeles,Hollywood Herv,  Peddler
1010, California,Los Angeles,Hollywood High,  The Mirrors
1011, California,Los Angeles,Hollywood Hillbilly,  Dale Watson
1012, California,Los Angeles,Hollywood Hills,  Beat Farmers
1013, California,Los Angeles,Hollywood Hills,  Randy Fuller
1014, California,Los Angeles,Hollywood Hills,  Sunrise Avenue
1015, California,Los Angeles,Hollywood Holiday,  Gino Vannelli
1016, California,Los Angeles,Hollywood Holiday,  Richard Stepp
1017, California,Los Angeles,Hollywood Holiday,  True West
1018, California,Los Angeles,Hollywood Hollyweird,  Margareta Svensson
1019, California,Los Angeles,Hollywood (Holly Would),  Penny DeHaven
1020, California,Los Angeles,Hollywood Hollywood,  Lou & The Hollywood Bananas
1021, California,Los Angeles,Hollywood Honey,  Readymades
1022, California,Los Angeles,Hollywood Honeys,  Hank Williams Jr.
1023, California,Los Angeles,Hollywood Honeys,  Southwind
1024, California,Los Angeles,Hollywood Hong Kong Swing,  Cruella De Ville
1025, California,Los Angeles,Hollywood Hop,  Earl Hines
1026, California,Los Angeles,Hollywood Hop,  Sam Donahue And His Swing Seven
1027, California,Los Angeles,Hollywood Hopeful,  Loudon Wainwright III
1028, California,Los Angeles,Hollywood Hot,  The Eleventh Hour
1029, California,Los Angeles,Hollywood Hotel,  Lo Budget And The Raincoats
1030, California,Los Angeles,Hollywood Hotel,  Ray Henderson
1031, California,Los Angeles,Hollywood Hump,  Ohio Players
1032, California,Los Angeles,Hollywood Humpty Dumpty,  Mac Davis
1033, California,Los Angeles,Hollywood (I Got It),  Palma Violets
1034, California,Los Angeles,"Hollywood, I'm Coming",  Twiztid
1035, California,Los Angeles,Hollywood Intermission,  Never Never Band
1036, California,Los Angeles,Hollywood Is Dead,  Antena
1037, California,Los Angeles,Hollywood Is High,  Violent Femmes
1038, California,Los Angeles,Hollywood Is Just a Dream When You're Seventeen,  Amanda Lear
1039, California,Los Angeles,Hollywood It's Me,  RB Greaves
1040, California,Los Angeles,Hollywood Joe,  Daniel Moore
1041, California,Los Angeles,Hollywood Joe,  Spencer Davis
1042, California,Los Angeles,Hollywood Jump,  Lester Young & Count Basie
1043, California,Los Angeles,Hollywood (Just Ain't No Place),  Lee Hazlewood
1044, California,Los Angeles,Hollywood Kids,  Bolland & Bolland
1045, California,Los Angeles,Hollywood Kids,  The Thrills
1046, California,Los Angeles,Hollywood Killer,  Tigertailz
1047, California,Los Angeles,Hollywood Kings,"  Clean, Athletic And Talented"
1048, California,Los Angeles,Hollywood Kiss,  Emerson Drive
1049, California,Los Angeles,Hollywood Kisses,  Kung Fu
1050, California,Los Angeles,Hollywood Kisses,  Peter Beethoven
1051, California,Los Angeles,Hollywood Knights,  Brooklyn Dreams
1052, California,Los Angeles,Hollywood Lady,  Demis Roussos
1053, California,Los Angeles,Hollywood Lament,  Saint & Stephanie
1054, California,Los Angeles,Hollywood Landmines,  Paradise Motel
1055, California,Los Angeles,Hollywood Legends,  Bruno Bertoli
1056, California,Los Angeles,Hollywood Liar,  Grace Jones
1057, California,Los Angeles,Hollywood Love,  Carroll Baker
1058, California,Los Angeles,Hollywood Love Affair,  Hollywood Love Affair
1059, California,Los Angeles,"Hollywood (Love, I Found Out Today You Care)",  Everett 'Blood' Hollins
1060, California,Los Angeles,Hollywood Maids,  Thrashing Doves
1061, California,Los Angeles,Hollywood Mambo,  Tony Martinez Quintet
1062, California,Los Angeles,Hollywood Mecca of the Movies,  TBone Burnett
1063, California,Los Angeles,Hollywood Millionaire,  The Werewolves
1064, California,Los Angeles,Hollywood Minds,  White Limbo
1065, California,Los Angeles,Hollywood Mom,  BBB
1066, California,Los Angeles,Hollywood Montage, (from the film Hollywood Inn)
1067, California,Los Angeles,Hollywood Moon,  P. F. Sloan
1068, California,Los Angeles,Hollywood Movie,  Silver Convention
1069, California,Los Angeles,Hollywood Movie Girls,  Dusty Springfield
1070, California,Los Angeles,Hollywood Mystery,  Smoke Blow
1071, California,Los Angeles,Hollywood Never Forgives,  Mark Mulcahy
1072, California,Los Angeles,Hollywood Nightmare,  Bram Tchaikovsky
1073, California,Los Angeles,Hollywood Nights,  AJ Karmen
1074, California,Los Angeles,Hollywood Nights,  Bob Seger
1075, California,Los Angeles,Hollywood Nights,  CC Catch
1076, California,Los Angeles,Hollywood Nights,  Casino Steel
1077, California,Los Angeles,Hollywood Nights,  Marcel King
1078, California,Los Angeles,Hollywood Nights,  Paul Kendrick
1079, California,Los Angeles,Hollywood Nights,  Rob Strong
1080, California,Los Angeles,Hollywood Nite Life,"  Tony, Vic & Manuel"
1081, California,Los Angeles,Hollywood Nites,  Lance Romance
1082, California,Los Angeles,Hollywood Nocturne,  Brian Setzer Orchestra
1083, California,Los Angeles,Hollywood Nostalgie,  Rod Hunter
1084, California,Los Angeles,Hollywood Odyssey,  Yves Montand
1085, California,Los Angeles,Hollywood (Oh La La),  Titanic (band)
1086, California,Los Angeles,Hollywood Or Bust,  Dean Martin
1087, California,Los Angeles,Hollywood Or Bust,  Wrathchild
1088, California,Los Angeles,Hollywood Parade,  Ian Tamblyn
1089, California,Los Angeles,Hollywood Paradise,  Henry Paul Band
1090, California,Los Angeles,"Hollywood, Park Avenue and Broadway", music  Ray Henderson; lyrics  Lew Brown
1091, California,Los Angeles,Hollywood Party,  Dick Bush
1092, California,Los Angeles,Hollywood Party,  Fred Ventura
1093, California,Los Angeles,Hollywood Party, (from the film 'Hollywood Party')
1094, California,Los Angeles,Hollywood Party,  Mighty Mouth
1095, California,Los Angeles,Hollywood Party (Getting High),  Brooklyn Express
1096, California,Los Angeles,Hollywood Pastime,  Jimmy Dorsey and his Orchestra
1097, California,Los Angeles,Hollywood Polka,  Harmony Bells Orchestra
1098, California,Los Angeles,Hollywood Polka,  Matt Lebar
1099, California,Los Angeles,Hollywood Potters,  Dolly Parton
1100, California,Los Angeles,Hollywood Pretenders,  EuroK
1101, California,Los Angeles,Hollywood Queen,  John Miles
1102, California,Los Angeles,Hollywood Rock'n'Roll,  Jon Lord
1103, California,Los Angeles,The Hollywood Role,  Ali Thomson
1104, California,Los Angeles,Hollywood Romance,  Lynsey De Paul
1105, California,Los Angeles,Hollywood Scandal  Fatty Arbuckle,  Carl Davis
1106, California,Los Angeles,Hollywood Scene,  Andraé Crouch
1107, California,Los Angeles,Hollywood Seven,  Jon English
1108, California,Los Angeles,Hollywood Sheik,  Sue Wilkinson
1109, California,Los Angeles,Hollywood Shuffle,  Brighton Rock (band)
1110, California,Los Angeles,Hollywood Shuffle,"  Norbert Saric's B.O.B.S. featuring Ernie Watts, Noel McCalla"
1111, California,Los Angeles,Hollywood Shuffle,  Richard M. Jones
1112, California,Los Angeles,Hollywood Sign,  Peter Sarstedt
1113, California,Los Angeles,Hollywood Signs,  Exene Cervenka
1114, California,Los Angeles,Hollywood Signs,  Ph.D.
1115, California,Los Angeles,Hollywood Situation,  The Hudson Brothers
1116, California,Los Angeles,Hollywood Slim,  Sex Gang Children
1117, California,Los Angeles,Hollywood Smiles,  Glen Campbell
1118, California,Los Angeles,"Hollywood (So Far, So Good)",  Warrant
1119, California,Los Angeles,Hollywood Song,  Don Agrati (aka Don Grady)
1120, California,Los Angeles,Hollywood Special,  Axel Zwingenberger
1121, California,Los Angeles,Hollywood Square,  Hollywood Squares
1122, California,Los Angeles,Hollywood Square Dance,  Dick Jurgens
1123, California,Los Angeles,Hollywood Squares,  Bootsy's Rubber Band
1124, California,Los Angeles,Hollywood Squares,  Dillinger Escape Plan & Mike Patton
1125, California,Los Angeles,Hollywood Squares,  Enuff Z'nuff
1126, California,Los Angeles,Hollywood Squares,  George Strait
1127, California,Los Angeles,Hollywood Squares,  Ron Anderson
1128, California,Los Angeles,Hollywood Stampede,  Coleman Hawkins
1129, California,Los Angeles,Hollywood Star,  The Balloons
1130, California,Los Angeles,Hollywood Star,  Jerry Fuller
1131, California,Los Angeles,Hollywood Star,  O.B. McClinton
1132, California,Los Angeles,Hollywood Star,  Rick James
1133, California,Los Angeles,Hollywood Star (Hooray For Hollywood),  Marc Tanner Band
1134, California,Los Angeles,Hollywood (State of Mind),  The Variations
1135, California,Los Angeles,Hollywood Still Burning,  Bill Nelson
1136, California,Los Angeles,Hollywood Story, (from Best Foot Forward (musical))
1137, California,Los Angeles,Hollywood Streetwalker,  William Bell
1138, California,Los Angeles,Hollywood Stroll,  Vik E Lee
1139, California,Los Angeles,Hollywood Style,  Nicodemus (musician)
1140, California,Los Angeles,Hollywood Sunset,  Parchment
1141, California,Los Angeles,"Hollywood, Sunset And Vine",  Lincoln Chase
1142, California,Los Angeles,Hollywood Superstar,  Andy Martin
1143, California,Los Angeles,Hollywood Swingin',  Kool & the Gang
1144, California,Los Angeles,Hollywood Swings,  Teddy & Darrel
1145, California,Los Angeles,Hollywood Symphony,  Holger Czukay
1146, California,Los Angeles,Hollywood Tease,  L.A. Guns
1147, California,Los Angeles,Hollywood Ten O' Clock at Night,  Barrabás
1148, California,Los Angeles,Hollywood (The Love You Steal),  The Radiators (Australian band)
1149, California,Los Angeles,Hollywood the Second Time,  Wall of Voodoo
1150, California,Los Angeles,Hollywood To Memphis,  Doug Kershaw
1151, California,Los Angeles,Hollywood Tonight,  Michael Jackson
1152, California,Los Angeles,Hollywood Town, By Harriet Schock & Manfred Mann's Earth Band
1153, California,Los Angeles,Hollywood Trash,  King Kobra
1154, California,Los Angeles,The Hollywood Twist,  Si Zentner & His Orchestra
1155, California,Los Angeles,Hollywood Twist,  Thunder Rocks
1156, California,Los Angeles,Hollywood Twist,  Werner Baumgart And His Music Mixers
1157, California,Los Angeles,Hollywood U.S.A,  Jim Pewter
1158, California,Los Angeles,Hollywood U.S.A,  RuPaul
1159, California,Los Angeles,Hollywood Walk,  Tom Scott
1160, California,Los Angeles,Hollywood Waltz,  Buck Owens
1161, California,Los Angeles,Hollywood Way,  Birds Of A Feather
1162, California,Los Angeles,Hollywood Wives,  Me Me Me (featured Alex James (musician) & Stephen Duffy)
1163, California,Los Angeles,Hollywood Women,  The Refreshments (Swedish band)
1164, California,Los Angeles,Hollywood (You Kiss While You're Dancing),  Telephone Bill and the Smooth Operators
1165, California,Los Angeles,Hollywoodland,  Venice (band)
1166, California,Los Angeles,Hollywoodschaukel,  Ixi
1167, California,Los Angeles,Hollywood's a Funny Place, from Hollywood Pinafore
1168, California,Los Angeles,Hollywood's Bleeding,  Post Malone
1169, California,Los Angeles,Hollywood's Burning,  L.A. Guns
1170, California,Los Angeles,Hollywood's Dream,  Jeff Thomas
1171, California,Los Angeles,Hollywood's My Stop,  Lou Christie
1172, California,Los Angeles,Hollywood's Not America,  Ferras
1173, California,Los Angeles,Hollywould,  Betty Wright
1174, California,Los Angeles,Holly Would,  April Wine
1175, California,Los Angeles,Holly Would,  The Crickets
1176, California,Los Angeles,Holly Would,  Fat City
1177, California,Los Angeles,Holly Would,  Gary Richrath
1178, California,Los Angeles,Holly Would,  Jackie De Shannon
1179, California,Los Angeles,Holly (Would You Turn Me On?)  All Time Low,
1180, California,Los Angeles,HollyWuud,  Miles Davis
1181, California,Los Angeles,Holocaust On Sunset Boulevard,  Rodney And The Brunettes (Rodney is Rodney Bingenheimer)
1182, California,Los Angeles,The Holy Man on Malibu Bus Number Three,  Dory Previn
1183, California,Los Angeles,Holy Wood,  Anvil
1184, California,Los Angeles,Home in Pasadena,  Al Jolson
1185, California,Los Angeles,Home Is Where the Heart Is,  Gladys Knight and the Pips
1186, California,Los Angeles,Home to L.A.,  Kyle
1187, California,Los Angeles,Honey Don't Leave L.A.,  James Taylor
1188, California,Los Angeles,Honolulu Ba,  Laurel and Hardy
1189, California,Los Angeles,Honky Tonk Heroes from Hollywood,  Donnie Rohrs
1190, California,Los Angeles,Hood Gone Love It,  Jay Rock
1191, California,Los Angeles,Hooked on Hollywood,  Gary Glitter
1192, California,Los Angeles,Hooray for Hollywood, (from the film 'Hollywood Hotel')
1193, California,Los Angeles,Hooray for Hollywood,  David Soul
1194, California,Los Angeles,Hooray for LA,  Juliana Hatfield with Some Girls on album Crushing Love
1195, California,Los Angeles,Hoover Street,  Brazzaville
1196, California,Los Angeles,Hoover Street,  Rancid
1197, California,Los Angeles,Hoover Street,  ScHoolboy Q
1198, California,Los Angeles,Hot Box City,  Klaatu
1199, California,Los Angeles,Hot Fudge (Moving to L.A.),  Robbie Williams
1200, California,Los Angeles,Hot Hollywood Eyes,  Jaam Bros.
1201, California,Los Angeles,Hot Hollywood Nights,  Bizarre
1202, California,Los Angeles,Hot Line To L.A.,  XYZ
1203, California,Los Angeles,Hot Love,  Shakespears Sister
1204, California,Los Angeles,Hot Malibu Nights,  Laurie Marshall
1205, California,Los Angeles,Hotel California,  Eagles
1206, California,Los Angeles,Hotdogs and Hamburgers,  John Cougar Mellencamp
1207, California,Los Angeles,Hotel Roosevelt,  Augustana
1208, California,Los Angeles,Hot'lanta,  38 Special
1209, California,Los Angeles,Hot Rod Lincoln,  Charlie Ryan
1210, California,Los Angeles,Hot Rod Race,  Arkie Shibley
1211, California,Los Angeles,House On Elm Street,  Harold Johnson Sextet
1212, California,Los Angeles,The House On Highland Avenue,  Gun Club
1213, California,Los Angeles,How Much Is It Worth to Live in L.A,  Waylon Jennings
1214, California,Los Angeles,How to Survive in South Central,  Ice Cube
1215, California,Los Angeles,Hundsbichler In Hollywood,  Peter Wolf (producer)
1216, California,Los Angeles,Huxley in Hollywood,  Love Camp 7
1217, California,Los Angeles,Hyperion and Sunset,  Grant Lee Buffalo
1218, California,Los Angeles,Hypest From Cypress,  Mellow Man Ace
1219, California,Los Angeles,I5,  The Penetrators
1220, California,Los Angeles,I5,  Stevie B
1221, California,Los Angeles,I5,  The Units
1222, California,Los Angeles,I Ain't New Ta This,  IceT
1223, California,Los Angeles,"I Am, I Said",  Neil Diamond
1224, California,Los Angeles,I Buy the Drugs, Electric Six
1225, California,Los Angeles,I Can't Stand LA,  Bowling For Soup
1226, California,Los Angeles,I Dig Rock and Roll Music,"  Peter, Paul and Mary"
1227, California,Los Angeles,I Don't Know Nothing About Hollywood,  The Brakes
1228, California,Los Angeles,I Got it Goin' On,  ToneLoc
1229, California,Los Angeles,I Gotta Go to L.A.,  The Cribs
1230, California,Los Angeles,I Hate California,  Jonathan Coulton
1231, California,Los Angeles,I Have Peace,  Strike (band)
1232, California,Los Angeles,I Left My Wallet in El Segundo,  A Tribe Called Quest
1233, California,Los Angeles,I Like L.A.,  The Intelligence
1234, California,Los Angeles,I Love America,  Patrick Juvet
1235, California,Los Angeles,I Love Cali,  Roscoe
1236, California,Los Angeles,I Love Hollywood,  Ashleigh Marsh
1237, California,Los Angeles,I Love L.A.,"  Randy Newman (Played after the L.A. Dodgers wins at Dodger Stadium, and after the L.A. Lakers win at the Staples Center)"
1238, California,Los Angeles,I Love L.A.,  Young Dre The Truth
1239, California,Los Angeles,I Love L.A.,  Rilo Kiley
1240, California,Los Angeles,I Love L.A.,  Brian McKnight
1241, California,Los Angeles,I Love L.A.,  Henry Strogin
1242, California,Los Angeles,I Love L.A.,  SkeeLo
1243, California,Los Angeles,I Love LA,  Emblem3
1244, California,Los Angeles,I Love L.A.,  Starcrawler
1245, California,Los Angeles,I Loved the Way She Said L.A.,  Spitalfield
1246, California,Los Angeles,I Only Wanna See L.A.,  Bogart Co.
1247, California,Los Angeles,I Remember L.A.,  Celine Dion
1248, California,Los Angeles,I Remember Watts,  The Watts Prophets
1249, California,Los Angeles,I Rep That West,  Ice Cube
1250, California,Los Angeles,I Sang Dixie,  Dwight Yoakam
1251, California,Los Angeles,I See Hawks in L.A.,  I see Hawks in L.A.
1252, California,Los Angeles,"I Wanna Be A Star (In La, La, La, La, Land)",  Howard Scott
1253, California,Los Angeles,I Wanna Go Back to Hollywood,"  MFA Kera, Mike Russell, Eddie Harris"
1254, California,Los Angeles,I Want to Go Home,  Holly and the Italians
1255, California,Los Angeles,I Want to Go to Hollywood, (from the musical Grand Hotel)
1256, California,Los Angeles,I Will Be in L.A. (Le Lundi Au Soleil),  Patrick Juvet
1257, California,Los Angeles,I Wish,  SkeeLo
1258, California,Los Angeles,I Wish I Was in L.A.,  Al Roberts Jr.
1259, California,Los Angeles,I Woke Up L.A.,  VAST
1260, California,Los Angeles,I'd Rather Be In L.A.,  Gurney Anderson
1261, California,Los Angeles,If Hollywood Don't Need You (Honey I Still Do),  Don Williams
1262, California,Los Angeles,If You Like the Music (Suicide and Vine),  Stark & McBrien
1263, California,Los Angeles,I'll Meet You in L.A.,  Lucifer's Friend
1264, California,Los Angeles,Il N'y a Plus D'Étoiles a Hollywood,  Salvatore Adamo
1265, California,Los Angeles,I'm Coming Home Los Angeles,  Jimmy Roselli
1266, California,Los Angeles,I'm Heading for L.A.,  Johnny Devlin & Sailing
1267, California,Los Angeles,I'm in L.A. Bitch,  LMFAO
1268, California,Los Angeles,I'm from L.A.,  Go Betty Go
1269, California,Los Angeles,(I'm On My Way) To Old L.A.,  Jerry Palmer
1270, California,Los Angeles,I'm So L.A.,  Mynx
1271, California,Los Angeles,I'm So Special,  French Montana
1272, California,Los Angeles,I'm Spending Hanukkah in Santa Monica,  Tom Lehrer
1273, California,Los Angeles,I'm Writing a Novel,  Father John Misty
1274, California,Los Angeles,In a Pasadena Garden,"  Mr. ""X"", Ben Litchfield"
1275, California,Los Angeles,In California,  The Lisa Marr Experiment (covered  Neko Case)
1276, California,Los Angeles,In Da Hood,  50 Cent
1277, California,Los Angeles,In Hollywood,  Dobie Gray
1278, California,Los Angeles,In Hollywood,  Errol Brown
1279, California,Los Angeles,In Hollywood,  Fifth Avenue Band
1280, California,Los Angeles,In Hollywood,  Ian Whitcomb
1281, California,Los Angeles,In Hollywood,  Kim Wilde
1282, California,Los Angeles,In Hollywood (Everybody Is A Star),  Village People
1283, California,Los Angeles,In Hollywood Ist Der Puff Kapputt,  3 Bessofskis
1284, California,Los Angeles,In L.A.,  Delinquent Habits
1285, California,Los Angeles,In L.A.,  Eddy Grant
1286, California,Los Angeles,In L.A., from the musical Fame
1287, California,Los Angeles,In L.A.,  Mike Lawing
1288, California,Los Angeles,In Pasadena,  Gavin Du Porter
1289, California,Los Angeles,In the City of the Angels,  John Gary
1290, California,Los Angeles,In Your Atmosphere  John Mayer,
1291, California,Los Angeles,Indian Disneyland,  JJ Light (Jim Stallings)
1292, California,Los Angeles,Information L.A.,  Mary Lou Collins
1293, California,Los Angeles,Inglewood,  Dan Siegel
1294, California,Los Angeles,Inglewood Barz,  Lil' Hawk (hip hop)
1295, California,Los Angeles,Inglewood Swangin',  Mack 10
1296, California,Los Angeles,InNOut (Animal Style),  We The Kings
1297, California,Los Angeles,International Jet Set,  The Specials
1298, California,Los Angeles,Internationally Known,  Grandmaster Melle Mel & The Furious Five
1299, California,Los Angeles,Interstate 5,  The Wedding Present
1300, California,Los Angeles,Interstate Highway 101,  Redbone (band)
1301, California,Los Angeles,Into the Airwaves,  Jack's Mannequin
1302, California,Los Angeles,Into the Hollywood Groove (Passengerz Mix),  Madonna & Missy Elliott
1303, California,Los Angeles,Intro: A Million and One Questions/Rhyme No More,  Jay Z
1304, California,Los Angeles,Invented,  Jimmy Eat World
1305, California,Los Angeles,Is This The Way to Hollywood?,  James Freud
1306, California,Los Angeles,Isn't It Nice to Be Home Again,  James Taylor
1307, California,Los Angeles,It Ain't Necessarily Bird Avenue (Byrd Avenue),  Spanky & Our Gang
1308, California,Los Angeles,It Don't Rain In Beverly Hills,  Dean & Britta
1309, California,Los Angeles,It Neva Rains,  Tyga
1310, California,Los Angeles,It Never Rains in Los Angeles,  Army of Freshmen
1311, California,Los Angeles,It Never Rains in Southern California,  Albert Hammond
1312, California,Los Angeles,It Never Snows in L.A.,  Jimmy Osmond
1313, California,Los Angeles,It Was a Good Day,  Ice Cube
1314, California,Los Angeles,It'll Chew You Up and Spit You Out,  Concrete Blonde
1315, California,Los Angeles,It's a Beautiful Day,  The Beach Boys
1316, California,Los Angeles,(It's Just) The Way That You Love Me,  Paula Abdul
1317, California,Los Angeles,It's Just Work for Me,  Ry Cooder
1318, California,Los Angeles,It's Nice To Go Trav'ling,  Frank Sinatra
1319, California,Los Angeles,It's Raining Here in Long Beach,  Nitty Gritty Dirt Band
1320, California,Los Angeles,I've Been To Hollywood,  Dorothy Shay
1321, California,Los Angeles,I've Got A Rock 'n' Roll Heart,  Eric Clapton
1322, California,Los Angeles,Jamming in L.A.,  The Investigators
1323, California,Los Angeles,Jane Says,  Jane's Addiction
1324, California,Los Angeles,Japan to Paris in L.A.,  The Red Krayola
1325, California,Los Angeles,Jenny I Read,  Concrete Blonde
1326, California,Los Angeles,Jesus In LA,  Alec Benjamin
1327, California,Los Angeles,Jesus of Hollywood,  The Jigsaw Seen
1328, California,Los Angeles,Jet Pilot,  System of a Down
1329, California,Los Angeles,Jewellers & Bums,  Joe Strummer
1330, California,Los Angeles,JFK to LAX,  Gang Starr
1331, California,Los Angeles,John & Betty Go to LA,  Duffo
1332, California,Los Angeles,Johnny B Goode in Hollywood,  Eddie Bell
1333, California,Los Angeles,Johny Hit and Run Paulene,  X
1334, California,Los Angeles,Join Me in L.A.,  Warren Zevon
1335, California,Los Angeles,Jordan: The Comeback,  Prefab Sprout
1336, California,Los Angeles,Journey to Paramount, (from the musical 'Sunset Boulevard')
1337, California,Los Angeles,Jump Around,  House Of Pain
1338, California,Los Angeles,Junkyard In Malibu,  John Cipollina Nick Gravenites
1339, California,Los Angeles,Jus Lyke Compton,  DJ Quik
1340, California,Los Angeles,Just A Hollywood Star,  Rankarna
1341, California,Los Angeles,Just Another Day in Hollywood, (from Chaplin (2006 musical))
1342, California,Los Angeles,Just Another Day in L.A.,  Spider Loc
1343, California,Los Angeles,Just Another Day In Old L.A.,  The Zanies
1344, California,Los Angeles,Kalifornia,  Mos Def
1345, California,Los Angeles,Kamata Hollywood City,  Gun Club
